['-0.4345391093892331', '-1.2188437554164042', '-0.5132162722594026', '-0.15485575546140665', '-0.11689909761149782', '0.09008388140135341', '0.051697462157770976', '0.04503165070277949', '-0.29694268567280635', '0.00045700341463089287', '-0.005050486599405609', '-0.08418648019433021', '0.08686323463916779', '0.18627965268161562', '0.1046574001510938', '-0.05372014349947373', '-0.05743271658817927', '0.04996814181407293', '0.1635848432779312', '0.28353711366653445']
['-0.40867645336673875', '-1.1614597105747155', '-0.5062772984301243', '-0.13756268150861567', '-0.17787956606036484', '0.15777797839380112', '0.024188574264762265', '-0.07123636331653806', '-0.1679378897862302', '-0.08309735871023602', '-0.19135372895333502', '-0.18219128909210364', '0.008335580449137422', '0.0691312207116021', '0.1179881473382314', '-0.05371534116566181', '0.005482663276294867', '0.04784766882658005', '0.16838742742935817', '0.2490856249506275']
['-0.42313888055606624', '-1.2613536862857049', '-0.4861397251301211', '-0.1610433603565911', '-0.03068813276137151', '0.07582077746887911', '0.11245132073405242', '-0.07331962125168906', '-0.08090060753126939', '-0.07529269804557165', '-0.19034358921150366', '-0.2022128322058254', '-0.06459915960828463', '0.08165016074975331', '0.144446896839266', '-0.02254459432248647', '-0.013229619587461154', '0.08130504886309306', '0.17302649083236854', '0.2602182269096375']
['-0.4592977470341416', '-1.185383119791064', '-0.5536516399986406', '-0.16712098585363833', '0.04032433936123881', '0.00863125140797983', '0.07534337996214041', '-0.08164290922265204', '0.012791672609746459', '0.01785475197765562', '-0.13565802009155353', '-0.18612077078885503', '-0.030432506476839382', '0.057459428906440735', '0.10358990980312228', '0.060162558654944104', '-0.05050031368931134', '0.11178950189302365', '0.1501600886384646', '0.14988331057959134']
['-0.4117250841357044', '-1.1833508225834883', '-0.5077437969741977', '-0.13962232011172224', '-0.03871265296303697', '0.008926260037500047', '-0.02880992294110433', '-0.21907263570361668', '0.2346691041522556', '-0.04461764593919118', '-0.17815127935674455', '-0.1984733471026023', '-0.06113825112581253', '0.09980638449390729', '0.09650027764340242', '0.04264009396235148', '0.06753702399631341', '0.09542183453838031', '0.21336809198061626', '0.11551568874468406']
['-0.4712418433459615', '-1.1180307452228235', '-0.5162392217578975', '-0.15125007257518103', '-0.01657774800442548', '0.04744773999654821', '-0.0842320437705706', '-0.06335601127396027', '0.22607123603423437', '0.0018725345076786137', '-0.19752951028446356', '-0.19073110533257326', '-0.11408174832661946', '0.01663025418917338', '0.16704649726549783', '0.09606994506385591', '0.030071194966634116', '0.1683904968202114', '0.10012705226739248', '0.07593943898876508']
['-0.4899330923986176', '-1.0645349409682872', '-0.5523268015889822', '-0.17855229003476175', '0.013181247893199428', '-0.007670825073995098', '-0.09798693704078831', '-0.014276674290498097', '0.2397950259813418', '0.02798669173485703', '-0.1476530230210887', '-0.19745305097765392', '-0.1573982109212213', '-0.03463223179181417', '0.01761947941655914', '0.14299407005310058', '0.050924836016363564', '0.08095410830444759', '0.115039957066377', '0.1455601617693901']
['-0.48880544160331707', '-1.044920045867186', '-0.58489578540262', '-0.18008125859642785', '-0.0029718011960458367', '-0.048094840586827024', '-0.17988927665210905', '-0.04385603201058176', '0.22052964636849032', '0.13079745305909052', '-0.14649777478641934', '-0.046404058320654765', '-0.18379823590318362', '-0.10656539797782898', '-0.0673083911339442', '0.15589581976334255', '0.08456889856606722', '0.1207634150981903', '0.10629336883624395', '0.09507659077644348']
['-0.5977059639876262', '-1.070410022697393', '-0.5645771656353589', '-0.19099709733448242', '-0.0782691572158149', '-0.0889315518207522', '-0.22307900146596016', '0.13014740030024394', '0.2909436271339655', '0.13810161799192427', '-0.059181624775131544', '-0.09227534507711728', '-0.22133982057372728', '-0.13120486289262773', '-0.09110782792170842', '0.262144340078036', '0.2509999894847473', '0.1773024340470632', '0.12417305111885071', '0.006889548897743225']
['-0.5984060236585069', '-1.1369580453287782', '-0.4649522476832942', '-0.1953192575804604', '-0.18093114136825933', '-0.07228327773629672', '-0.28377873089578415', '0.046688251750648536', '0.16082710654371316', '-2.5454900330967867e-05', '0.009711216431525015', '-0.08381926251782311', '-0.04638128984305594', '-0.10765108220900098', '0.004354454080263774', '0.2614017603091068', '0.30179378936688106', '0.07977903882662456', '0.11967542544007301', '0.04727428158124288']
['-0.4701860823242018', '-1.1656092951277712', '-0.40379283794011', '-0.18348944848494236', '-0.055951060489704364', '-0.20096938238457024', '-0.25232976473953905', '0.052738494508796266', '0.20135115816361374', '0.009271792819102604', '-0.03328635609812207', '-0.08941153784592946', '-0.08558563424481286', '-0.058787369235263516', '0.018023736278216042', '0.17432211618870497', '0.35510524809360505', '0.12758831568062307', '0.30672603771090506', '0.1303571919289728']
['-0.48027546767391377', '-1.173583100876804', '-0.348404285110353', '-0.12314792663123983', '-0.12837548528370255', '-0.16851450145924093', '-0.23738699194989982', '0.07695249194900194', '0.11415523206194242', '0.004746635589334701', '-0.04635748912890752', '-0.17080330749352773', '0.0027205862601598113', '-0.024472076611386402', '0.1007483422756195', '0.1919557789961497', '0.27912434310548834', '0.1640170231461525', '0.23425539268387688', '0.13864075106879076']
['-0.5113263619651698', '-1.152463997388095', '-0.37973461400302316', '-0.2553738402006489', '-0.17594761193326372', '-0.27444818291542494', '-0.16576105349138834', '0.07128283847537306', '0.0009876286404000383', '0.04284494763447179', '-0.011668395913309518', '0.0011619781454404196', '-0.033870883948273124', '-0.0656700109442075', '0.061206815308994716', '0.2205018550157547', '0.340253908932209', '0.22627976015210152', '0.18244674429297447', '0.027499946703513464']
['-0.5121821821872348', '-1.138217110480862', '-0.37705541350725225', '-0.2300587100189033', '-0.20858887996316716', '-0.3074163484845123', '-0.06395058047952791', '-0.02300354265977466', '-0.004752132723219376', '0.06512130657831827', '-0.026784848173459372', '-0.01622973812950982', '-0.039973061283429465', '0.01282842718064785', '0.10565098043945101', '0.2096782108147939', '0.2842834422985713', '0.24720409947137037', '0.07224762005110581', '0.14166928554574648']
['-0.48184651242648774', '-1.0679434385899722', '-0.4325202089999941', '-0.24643554256107955', '-0.25191273308329876', '-0.3111768729866497', '-0.06331886043765382', '-0.0221875102362699', '-0.0676699068190323', '-0.012183829645315806', '0.004066341287559933', '0.008908377488454182', '-0.039565277265177834', '0.007058867812156677', '0.10133656735221545', '0.2517981727917989', '0.19379539829161432', '0.23595841841565238', '0.053323155269026756', '0.19201071349283058']
['-0.5504149664802199', '-0.9632939756910339', '-0.4654985181713941', '-0.2598948432897089', '-0.2575419019186666', '-0.3808043851696279', '-0.1328479605274541', '-0.10521473512053489', '-0.015985654327604504', '-0.07248168053726355', '-0.05247847338517507', '-0.013489217559496561', '-0.050213408470153806', '0.05119781725936466', '0.09733711928129196', '0.24791425863901775', '0.198928435643514', '0.25247635853787265', '0.02481883983645174', '0.2482412392894427']
['-0.4819769764566264', '-0.920570033531118', '-0.46580211132844557', '-0.29662920353913225', '-0.355023497238938', '-0.30725382787162286', '-0.1487704160138788', '-0.14515245652861064', '-0.08311240575379795', '-0.04051848935584227', '-0.06410090799132982', '-0.039259728292624155', '0.004245204064581132', '0.015648292501767476', '0.15438560718773967', '0.20175718466440837', '0.28340150117874147', '0.2250355156759421', '0.0701391510044535', '0.2195450226465861']
['-0.4985037120090662', '-0.9541680087410963', '-0.40080149469999776', '-0.29238770909895667', '-0.3834328924420596', '-0.3456648985631567', '-0.12542602452217902', '-0.025594091600755934', '-0.2014179140991635', '-0.03012692066323426', '-0.03863456836358334', '0.009626781091921862', '-0.061123158699936335', '0.07449530147843891', '0.12597905993461608', '0.29320043623447417', '0.3283904711405436', '0.20217207570870718', '0.15318953668077787', '0.22075015033284823']
['-0.5519679187858777', '-0.9506579143978956', '-0.42092173653589626', '-0.2928738239546906', '-0.4358394860197064', '-0.1987738203868349', '-0.20544455226314554', '-0.09034517549421815', '-0.24293185534576575', '-0.048883959071503745', '0.07261059586372641', '0.07858639707167943', '-0.03212675402561824', '0.11078912590940793', '0.19846759935220082', '0.22043485430379708', '0.3477931598822276', '0.13785754723681343', '0.2382199950516224', '0.15777231069902578']
['-0.5299181600474695', '-0.8870376609495901', '-0.419715533673263', '-0.31561699222455325', '-0.49381065171014854', '-0.22038876855814898', '-0.23832418239882422', '-0.052288503290878405', '-0.2818845481094387', '-0.15008399420314364', '0.03860028187433879', '0.06802170338730017', '-0.048919439564148584', '0.07392889327473111', '0.2162662535905838', '0.20262429900467396', '0.2657369284580151', '0.12462921862800916', '0.43200490307062867', '0.17031147181987763']
['-0.5331525074822044', '-0.8749934067329028', '-0.38341688992468015', '-0.41236257447025737', '-0.42075720782026', '-0.24858059042687938', '-0.18140036001298873', '-0.17686725305186377', '-0.21449430795561555', '-0.24257363652189573', '0.02678024023771286', '0.004599236779742769', '0.047558215915018485', '0.12875824471314748', '0.32059160272280374', '0.21845058227578798', '0.24563452137841119', '0.0850523645679156', '0.27959166119496026', '0.13760273767014344']
['-0.5612238001135595', '-0.8793721674777506', '-0.38095895061010715', '-0.45191549084965543', '-0.3916460562764545', '-0.1643794724451644', '-0.14709978347028033', '-0.1763209680053923', '-0.2262069835844967', '-0.15260350902875264', '-0.13700442827410167', '-0.11800409592688084', '-0.08722695807615916', '0.2653991760893', '0.2439144847707616', '0.21168956259886423', '0.23663514852523804', '0.12676743579407532', '0.3055905431509018', '0.15920153160889944']
['-0.5402382982452095', '-0.8650214039411012', '-0.3950101548832007', '-0.4530641287030718', '-0.39653169399948934', '-0.15777755603357296', '-0.12564675487950097', '-0.15780530717637803', '-0.24162721435228984', '-0.2275767629345258', '-0.05949332399500741', '-0.12128850618998209', '-0.00730279799964693', '0.28031934301058453', '0.35663535048564277', '0.21752536421020827', '0.22263086189826328', '0.16330889927016365', '0.2784097080429395', '0.15164999055365722']
['-0.5253032331657896', '-0.9401408000786943', '-0.42121459206018713', '-0.4521501832840158', '-0.45511045163295744', '-0.2276117524900843', '-0.21311306101876118', '-0.1824333431964947', '-0.16994643725085234', '-0.2204334471291966', '-0.2242530850900544', '-0.01272177985972828', '-0.045417133470376334', '0.28518682618935903', '0.2869718455606037', '0.28239139063904684', '0.14757358382145563', '0.20803077879051368', '0.222003710269928', '0.2148026733348767']
['-0.4863964361691988', '-0.9725009614451084', '-0.4746792448040759', '-0.5320173951782584', '-0.3129789038190082', '-0.27675741508149754', '-0.1679811818856332', '-0.2616970882199153', '-0.13652412772730543', '-0.1905051185687383', '-0.3298144178175264', '-0.11878994786077075', '0.04695966492096583', '0.23438265936242209', '0.1738416985505157', '0.2921840488910675', '0.2535863025734822', '0.15065093971788884', '0.24955034280816715', '0.10516112546126048']
['-0.5272783332284741', '-1.0231454997058347', '-0.4628379851808735', '-0.4762770833332213', '-0.3102449187532257', '-0.2655033875409556', '-0.17992393163035295', '-0.2397473272180096', '-0.1464180815551016', '-0.28187664084964326', '-0.23152313232421876', '-0.06646661009225581', '0.1229912742972374', '0.22192639783024787', '0.31881254679626886', '0.2106106402973334', '0.11093796501970953', '0.20978212356567383', '0.3384918986923165', '0.003002066413561503']
['-0.4186909952471138', '-1.0632362587698219', '-0.44363761636884314', '-0.5667014299685265', '-0.4271145974522985', '-0.31655011843178854', '-0.20278421756294038', '-0.20561353890846173', '-0.17570174768981006', '-0.3277253778030475', '-0.21553392112255096', '-0.17209096625447273', '0.05653507750895288', '0.23752892017364502', '0.09526875226034058', '0.2527999280227555', '0.0801729782587952', '0.30014638006687167', '0.25010249701639015', '-0.022452955693006517']
['-0.4322421824675911', '-1.042226114495048', '-0.5048490897681646', '-0.6244467562417102', '-0.35801800565571473', '-0.30407771056961447', '-0.2948731054164587', '-0.1946227111791571', '-0.16403509805047953', '-0.2975226857182052', '-0.22347239311784506', '-0.10714953649375174', '0.1297487692700492', '0.19177657994959088', '0.25256719638903935', '0.16374933918317158', '0.07394651108317905', '0.2054670291642348', '0.2590856611728668', '0.12814421492318312']
['-0.38820193997112823', '-1.041173155938715', '-0.4933813952177026', '-0.625905599652572', '-0.34804224378715604', '-0.2628355815873614', '-0.24624547177253084', '-0.24267447282752347', '-0.06916465812259251', '-0.20429591750105222', '-0.2500162355105082', '-0.04212823828889264', '0.13495447337627411', '0.16583273708820342', '0.25660308947165805', '0.1832109998911619', '-0.040723045667012535', '0.28341581457191045', '0.20397012581427892', '0.07347841560840607']
['-0.32292302754578944', '-1.0346628872588053', '-0.4627338628499469', '-0.5677086086397157', '-0.47159560688366603', '-0.33646318446844814', '-0.22479364276992986', '-0.26985822580409824', '-0.1748394017510562', '-0.19636349476046033', '-0.27973054399092995', '0.010053220142920812', '0.14191632154915068', '0.13111863434314727', '0.3228274941444397', '0.17951675467193126', '-0.011203773816426595', '0.1689907243475318', '0.28984454497694967', '-0.023024405539035796']
['-0.38003580006201215', '-0.9953060546492646', '-0.5338919701876823', '-0.6147398803166558', '-0.34718028502620396', '-0.27166940562190517', '-0.2352325169576539', '-0.1808718332834542', '-0.11194468587636948', '-0.09209747486644321', '-0.2886560114555889', '-0.05688445187277264', '0.17248198489348093', '0.23811562955379487', '0.27700924277305605', '0.11319584449132283', '0.13797686199347178', '0.2625208688278993', '0.16636328812067708', '-0.012384862204392751']
['-0.3701891238321855', '-0.9897520805325701', '-0.49625153946087397', '-0.6609858453215193', '-0.37118064282685537', '-0.27798986238777323', '-0.3134994196521227', '-0.2517761191487726', '-0.19645723932319217', '-0.14822321147436188', '-0.26044776174757217', '-0.038538469250003496', '0.2384868621826172', '0.28545479054252304', '0.27009630964861975', '0.18931623635192713', '0.01397606333096822', '0.27174409156044327', '0.0457352951169014', '-0.06760314535349607']
['-0.42818045241043606', '-0.9457861579181321', '-0.5560602226909128', '-0.6262721030190046', '-0.4328895789182619', '-0.31286952487119135', '-0.29022975317630073', '-0.18986099167830414', '-0.19911796001303528', '-0.16693677032277698', '-0.2976309961742825', '0.012374672210878797', '0.331196266412735', '0.3362786803394556', '0.3570628542039129', '0.18631594032049179', '0.13111676027377447', '0.35456168465316296', '-0.048693601166208585', '-0.026428123811880748']
['-0.4402113549183859', '-0.9773891748335289', '-0.6548434947177567', '-0.5719296047809561', '-0.44853035424190907', '-0.2793444957737885', '-0.2919628324245334', '-0.19395672178930706', '-0.22766822908073664', '-0.11417991397557435', '-0.2896091529064708', '0.13291040195359125', '0.4332739904522896', '0.23737542008360227', '0.35748991188075807', '0.06889311460157235', '0.016988480091094972', '0.2881916010338399', '0.13617213933418196', '-0.20909242389930618']
['-0.4323820086850112', '-1.0087212361454798', '-0.6019368331735758', '-0.5637761958652869', '-0.548493465837306', '-0.31007700102472746', '-0.3416429446952999', '-0.2001585065604498', '-0.15319170105374522', '-0.14191476334300307', '-0.38637397719754113', '0.10475852704710431', '0.336852099498113', '0.26390029937028886', '0.3216307721204228', '-0.031668521588047345', '0.15700410190555786', '0.2096824781348308', '-0.054183733587463694', '-0.14085053106149037']
['-0.481208105044983', '-0.9764479322193165', '-0.6270393599212805', '-0.5472963761138171', '-0.538002052711589', '-0.34944036048319604', '-0.3050157005446298', '-0.23862612952685192', '-0.21089353529115518', '-0.22764369600349002', '-0.2070550905333625', '0.008139764103624554', '0.3430121993025144', '0.3668028011918068', '0.26314762271940706', '0.133687391380469', '0.15350734690825144', '0.25975088973840077', '0.06669184466203054', '-0.3505458990732829']
['-0.5114481046942159', '-1.0144441236750863', '-0.6346858674008353', '-0.538838221345915', '-0.6331426365017719', '-0.3555408710832275', '-0.3299210555378037', '-0.3372111975649993', '-0.278994199451473', '-0.3130222488342533', '-0.3590120206276576', '0.06290571081141631', '0.3717471808195114', '0.3178467081238826', '0.2858935761782858', '0.061202748616536455', '0.17583898057540256', '0.19100281248490017', '-0.1459874908129374', '-0.22455665543675424']
['-0.5105383818010549', '-0.9935129033254436', '-0.6659746964622459', '-0.48020528264838735', '-0.5324215315400966', '-0.3916886287170743', '-0.3608824897971418', '-0.3439984412834285', '-0.28808420507050064', '-0.20186401165093637', '-0.3496039246519407', '0.1570392106142309', '0.325486368768745', '0.29955289049281014', '0.40018754402796425', '0.13503431131442387', '0.4056669140855471', '0.27568464701374373', '-0.1103316716849804', '-0.19592923037707805']
['-0.4879382110422168', '-0.998136009320021', '-0.7243392991031803', '-0.5952574958012957', '-0.6122827353737675', '-0.38021187915894084', '-0.3615573577480095', '-0.41293351304582043', '-0.34047095270620453', '-0.38786335413654643', '-0.4177834822071923', '0.06892292135291629', '0.38861924360195793', '0.42624971833493974', '0.08602942029635112', '0.279557562371095', '0.42149023049407536', '0.19942486050228278', '-0.14661000693837803', '-0.18680294553438823']
['-0.42154677261983664', '-0.9888634595392058', '-0.6787098879198296', '-0.48623462783447824', '-0.5786073238116024', '-0.46047645915831836', '-0.32436483189700144', '-0.415609497191414', '-0.3514357356727123', '-0.3322756825760007', '-0.2978744424879551', '0.08260541359583537', '0.5055480394926336', '0.4100501474406984', '0.09573064943154654', '0.08149936695893606', '0.43884805656141707', '-0.09472244121134281', '0.1195036215086778', '-0.35214152969419954']
['-0.3673084825883552', '-1.0223327961202413', '-0.7583208992690522', '-0.48500101875776824', '-0.551242366166781', '-0.4564881471540562', '-0.3856346111922037', '-0.5074174735375813', '-0.3534426886251285', '-0.4644836109821443', '-0.2682263430621889', '0.034792305529117586', '0.46688334080908034', '0.34201704147789214', '0.2740723967552185', '-0.13312721898158392', '0.31663169397248164', '0.07328776543339094', '-0.15709278757373493', '-0.3095260490973791']
['-0.4828175761521557', '-1.039906282188664', '-0.7662846597281496', '-0.4896013211294695', '-0.5729756768871841', '-0.41623531295193567', '-0.4347136013469999', '-0.4573801914945481', '-0.4535187970598539', '-0.43688400383624765', '-0.31920773204829955', '0.09817146178748873', '0.44197387331061894', '0.2469107658498817', '0.2559931494295597', '-0.10912594108117951', '0.35071983999676176', '0.2419182166457176', '-0.07045802449186643', '-0.382422927642862']
['-0.39063285319596763', '-1.0409078103932479', '-0.7914503865166451', '-0.4252476802297346', '-0.511632945315089', '-0.4032227434375614', '-0.41361535040159075', '-0.5007815774612957', '-0.394113440066576', '-0.33777966019180083', '-0.2039794798526499', '0.17625106556548012', '0.4851793790856997', '0.3134114742775758', '0.4110948467006286', '0.011010970547795295', '0.2995937844117483', '0.2095613072315852', '-0.20453587671120962', '-0.2832352140297492']
['-0.39289452632022975', '-1.0594962232145237', '-0.8462879065055261', '-0.46240972345219133', '-0.5517921163743078', '-0.3661849853702556', '-0.37375745069215854', '-0.4780066944658756', '-0.46921363146354755', '-0.4838049524360233', '-0.27201067134737966', '0.18191968517171012', '0.4257468626317051', '0.3542080899493562', '0.3633633396691746', '0.1958072264989217', '0.3270106765958998', '0.24175175353884698', '-0.26646029750506084', '-0.2792513114710649']
['-0.4199061265343108', '-1.0473900450199372', '-0.7497306434833074', '-0.45062414933064804', '-0.4843603175261157', '-0.39774787894731', '-0.4327353064828212', '-0.4878194045078837', '-0.38412462966073124', '-0.6035779155790806', '-0.35066254677044023', '0.2045851982302136', '0.31920053594642217', '0.40829607571164767', '0.31462505393558077', '0.25925592962238525', '0.4778756804764271', '0.31500326039062604', '-0.08110991356273492', '-0.4258891229828199']
['-0.2749384976940434', '-1.1012367196854171', '-0.8208774542536766', '-0.4875938941251652', '-0.5080767719161272', '-0.4123799384885995', '-0.4496719936343262', '-0.5194925645490488', '-0.4377276110359364', '-0.6089657022807206', '-0.2988583395878474', '0.16522653367784287', '0.40093510770135454', '0.4190949064162042', '0.21391354120439954', '0.25430455712808503', '0.34846227798197005', '0.17337909328440826', '-0.3607210303346316', '-0.4254773219426473']
['-0.26104711975492967', '-1.0732166360710858', '-0.8136293356217208', '-0.5101288766678981', '-0.5117906265003219', '-0.41084948819834866', '-0.3093493999311671', '-0.48021680337235784', '-0.4871958884721001', '-0.5466539052666889', '-0.1714929808345106', '0.22508069574832917', '0.3634183835415613', '0.42331554715832076', '0.28206426004568735', '0.39377035167482166', '0.45306932652990023', '0.15965912495222356', '-0.2227694938580195', '-0.11902744049827257']
['-0.14576039833234963', '-1.075577172386838', '-0.8453214453729752', '-0.5358057165550395', '-0.44627647976791945', '-0.4097640277572449', '-0.291693478283428', '-0.42493627298416364', '-0.4794043867931598', '-0.5992511085243453', '-0.11483691223557033', '0.1262897224807077', '0.26868765813608964', '0.3715580544537968', '0.36488494562606016', '0.25897335906823477', '0.450251915719774', '0.28927243385050033', '-0.06506536478797595', '-0.16196846415599186']
['-0.08964802879677075', '-1.118225418106461', '-0.764271020004579', '-0.4366426812433496', '-0.42167515665013', '-0.34918448194632723', '-0.2596540326968072', '-0.44707996542994227', '-0.4322264480094115', '-0.6488270882268746', '-0.22749853514134885', '0.05393240326808558', '0.23596831460793813', '0.3437530001418458', '0.19622555176417034', '0.41578208319842813', '0.32446070371402636', '0.05644100962413682', '-0.3547121853878101', '-0.07294070085821053']
['-0.12825383626934372', '-1.109316503330032', '-0.7831742165368489', '-0.45331050066400436', '-0.35851861509386523', '-0.42649260796261607', '-0.3634955372964894', '-0.48904709375862565', '-0.47383983376125494', '-0.6936723943385813', '-0.03360404452929894', '0.16947166385749976', '0.3295549518118302', '0.3762072770131959', '0.08220986040929953', '0.25201945503552753', '0.31197880767285824', '0.08768410165276792', '-0.15853604577067826', '-0.15309379833439987']
['-0.1257842012104534', '-1.112502857915973', '-0.855962035323466', '-0.47744628530083344', '-0.43049096586733093', '-0.37182842367469815', '-0.38712927909834044', '-0.5339273872743878', '-0.48563294162352877', '-0.5369585623261002', '-0.03198685364590751', '0.09738005489110947', '0.29000977699955305', '0.3847580090992981', '0.12743450701236725', '0.28684679634041255', '0.32786967741946377', '0.22441522181034088', '-0.0029430672526359557', '-0.12316430558760962']
['-0.11327827597986034', '-1.1565825081018086', '-0.8210515973526886', '-0.535177848820499', '-0.30678678000753473', '-0.46751425836179183', '-0.24798151386162592', '-0.5747959306836128', '-0.5112285239042508', '-0.47928116520998454', '-0.1333867391364442', '0.06396947329243025', '0.25061691173248823', '0.3998251308997472', '0.01660476177930832', '0.2362752601504326', '0.34467647303309706', '0.20500669156511625', '-0.1697067474325498', '-0.2199979793280363']
['-0.11753852887579493', '-1.1551949625237439', '-0.8268532610687253', '-0.5183020355111272', '-0.32428838732596593', '-0.40281996071338655', '-0.33446251864234605', '-0.5107484377258353', '-0.3918562258117729', '-0.5618379971633355', '-0.13173910847140682', '0.16086052449213134', '0.30466480635934406', '0.42821986973285675', '0.2377237365477615', '0.23682314803202947', '0.22287247967388896', '0.08408741034153436', '-0.15746809678773085', '-0.23365377051134903']
['-0.11569353770691201', '-1.2172779574707508', '-0.7750734151992765', '-0.5523515893571304', '-0.3918454465539293', '-0.36241746213622195', '-0.3357863725662705', '-0.4254667209792468', '-0.45241076149874265', '-0.5665331832898988', '-0.07799915509919325', '0.18586845681899122', '0.19987254275215996', '0.23107663980788654', '0.0557803471883138', '0.1837400458753109', '0.1042467991511027', '-0.0011182387255960038', '-0.33038585061828296', '-0.05483470360438029']
['-0.12590938426700293', '-1.3017989191625903', '-0.7938588717939219', '-0.5416665025660846', '-0.3549570435885385', '-0.44253425716999034', '-0.2365620276757649', '-0.5037184931648274', '-0.4692995709263616', '-0.41263904380301636', '-0.10282635717756218', '0.17372600870827834', '0.27727563997109733', '0.43310142043564054', '-0.014132180789278618', '0.22455685486396154', '0.3142190349598726', '-0.07574586371580759', '-0.11491814843482441', '-0.10455788522958756']
['-0.07071559568246205', '-1.3521282141896944', '-0.8006903016670277', '-0.5276986100061327', '-0.33867580448282225', '-0.446778453622567', '-0.4639083063460532', '-0.49481529552312126', '-0.5879313849811516', '-0.5872179081787665', '-0.06146123433485627', '0.19327490693993038', '0.46085220269030996', '0.4690215186526378', '0.0069116563432746435', '0.09945690667345411', '0.12589654996991156', '-0.023224580784638724', '-0.4383520765850941', '-0.043934546907742816']
['-0.12914694915845912', '-1.3703978798721936', '-0.7744688979757828', '-0.47504881402498184', '-0.3005464781060127', '-0.4037981101346237', '-0.3062292415140774', '-0.43009411580032775', '-0.5202760465220652', '-0.5729155804796351', '-0.1656731117558148', '0.07541657942036788', '0.5204352413614591', '0.4891136265463299', '0.12020062400648991', '0.22704124657644167', '0.31581662595272064', '0.12382186427712441', '-0.37450071838166976', '-0.21448723388214905']
['-0.05375975631876253', '-1.3751381876678062', '-0.790823781023738', '-0.580073817117154', '-0.35261501192378014', '-0.5576882543939131', '-0.44725486422282834', '-0.4599599911479486', '-0.6303269918055998', '-0.5407102785590622', '-0.05090837260087331', '0.3065076125992669', '0.2741620865960916', '0.30906937710112997', '0.13537906395892302', '0.12288509222368399', '0.2632386900484562', '-0.004815026000142097', '-0.4708736328408122', '0.04221972612043222']
['-0.0535769381080613', '-1.4476581730690175', '-0.7817815355725702', '-0.5559670943876263', '-0.4048591877908899', '-0.5773935499980494', '-0.353931087029201', '-0.5104415987479308', '-0.7318226737218598', '-0.5615533392048544', '0.013906465189324483', '0.16613730837901433', '0.42245431020855906', '0.39474451343218486', '0.0806893398364385', '0.24824446042378742', '-0.017513303003377383', '0.0009552478790283203', '-0.1888875998556614', '0.007387140269080798']
['-0.07218657079924885', '-1.4778072089440233', '-0.7590556392658544', '-0.525749118244541', '-0.38279277185949556', '-0.639144665507203', '-0.4302877450060277', '-0.4537639152749427', '-0.5945446081086994', '-0.4998225856241253', '-0.05304918359551165', '0.18179513178765774', '0.3592660208957063', '0.4494837395019001', '0.38155955423911414', '0.0007464642326037089', '0.4167216842373212', '-0.2510046139359474', '-0.3907021383030547', '-0.10657345321443346']
['-0.05305388332517059', '-1.4127860951220768', '-0.7612239695910372', '-0.408569682298206', '-0.3777549471040539', '-0.6547656448934444', '-0.4452385061979294', '-0.4474439644875626', '-0.7215441688540436', '-0.603004537233048', '-0.1753317351722055', '0.12154510905345281', '0.2557673211105996', '0.4782986541589101', '0.26123053116930856', '0.4020120121538639', '0.16910306562980015', '-0.09962599923213324', '-0.22811333288749058', '0.015596854127943515']
['-0.06001474332241785', '-1.4184956662625339', '-0.8354069581974667', '-0.47061476810855407', '-0.350458376087935', '-0.7167398575905454', '-0.4033158821340591', '-0.43692277839614285', '-0.6522027175424118', '-0.5011360766892395', '0.02622767061822944', '0.16351246957977614', '0.2955733805894852', '0.4589902130266031', '0.4182177744805813', '0.46480589409669243', '-0.03983451140423616', '-0.17046024228135745', '-0.14681931671996912', '-0.04502548078695933']
['-0.070408426804675', '-1.3183377083129655', '-0.7990969263187729', '-0.46530491297626925', '-0.35185036638998024', '-0.6499964146244601', '-0.4591320493985362', '-0.44321200060140753', '-0.7364229451864958', '-0.4601652135617203', '-0.14186814808183246', '0.004300466510984635', '0.2614956033726533', '0.4470979956289132', '0.46867006123065946', '0.2771044472853343', '0.12824170757085085', '-0.0023617267608642576', '-0.33650792261792556', '0.06785306222736835']
['-0.04025587635459723', '-1.3342268337509289', '-0.9200295922026428', '-0.4373154590773882', '-0.34717575296264597', '-0.6342278956084243', '-0.43834374495866624', '-0.43453416424247227', '-0.5961586170519392', '-0.3220992826960153', '-0.060608292205466166', '0.13401140103737513', '0.1400026872754097', '0.5017020171715154', '0.5308873886863391', '0.43534311801195147', '-0.12094954550266265', '-0.10372222512960434', '-0.2462054930627346', '-0.06347058527171612']
['-0.06087093911109827', '-1.3012200030604921', '-0.982704307401519', '-0.5205055650643027', '-0.4170724395502095', '-0.5929263132063564', '-0.5487350305013122', '-0.5305856496039483', '-0.7742820461052987', '-0.4353658431933986', '-0.10907904215984875', '0.034905496653583314', '0.14690319755011136', '0.4482550832960341', '0.623478700965643', '0.26266666228572527', '-0.008708527435859044', '-0.22405962844689686', '-0.4282811795671781', '0.06747310707966486']
